name,affiliation,firstName,lastName,id,articleId,orcid,type,kwd,,pubTopics,,sponsors_name,sponsors_url
Matti Latva-aho,Department of Communications Engineering and Centre for Wireless Communications,Matti,Latva-aho,37270610400,6847175,,Author Keywords ,broadcast channel,,,,,
Matti Latva-aho, University of Oulu,Matti,Latva-aho,37270610400,6847175,,Author Keywords ,precoding,,,,,
Matti Latva-aho, Oulu,Matti,Latva-aho,37270610400,6847175,,Author Keywords ,wireless power,,,,,
Matti Latva-aho, Finland,Matti,Latva-aho,37270610400,6847175,,Author Keywords ,simultaneous wireless information and power transfer (SWIPT),,,,,
Yansha Deng,School of Electronic Engineering and Computer Science,Yansha,Deng,37085372750,6820767,,Author Keywords ,rate-energy tradeoff,,,,,
Yansha Deng, Queen Mary University of London,Yansha,Deng,37085372750,6820767,,Author Keywords ,energy harvesting,,,,,
Yansha Deng, London,Yansha,Deng,37085372750,6820767,,IEEE Keywords,Wireless communication,,,,,
Yansha Deng, U.K.,Yansha,Deng,37085372750,6820767,,IEEE Keywords,Transmitters,,,,,
Maged Elkashlan,School of Electronic Engineering and Computer Science,Maged,Elkashlan,37269057400,6820767,,IEEE Keywords,MIMO,,,,,
Maged Elkashlan, Queen Mary University of London,Maged,Elkashlan,37269057400,6820767,,IEEE Keywords,Wireless sensor networks,,,,,
Maged Elkashlan, London,Maged,Elkashlan,37269057400,6820767,,IEEE Keywords,Switches,,,,,
Maged Elkashlan, U.K.,Maged,Elkashlan,37269057400,6820767,,IEEE Keywords,Receiving antennas,,,,,
Phee Lep Yeoh,Department of Electrical and Electronic Engineering,Phee Lep,Yeoh,37391664100,6820767,,INSPEC: Controlled Indexing,broadcasting,,,,,
Phee Lep Yeoh, The University of Melbourne,Phee Lep,Yeoh,37391664100,6820767,,INSPEC: Controlled Indexing,energy harvesting,,,,,
Phee Lep Yeoh, Melbourne,Phee Lep,Yeoh,37391664100,6820767,,INSPEC: Controlled Indexing,MIMO communication,,,,,
Phee Lep Yeoh, VIC,Phee Lep,Yeoh,37391664100,6820767,,INSPEC: Controlled Indexing,radio receivers,,,,,
Phee Lep Yeoh, Australia,Phee Lep,Yeoh,37391664100,6820767,,INSPEC: Controlled Indexing,radio transmitters,,,,,
Nan Yang,School of Electrical Engineering and Telecommunications,Nan,Yang,37407136200,6820767,,INSPEC: Controlled Indexing,radiofrequency power transmission,,,,,
Nan Yang, The University of New South Wales,Nan,Yang,37407136200,6820767,,INSPEC: Non-Controlled Indexing,multiple-input multiple-output broadcasting,,,,,
Nan Yang, Sydney,Nan,Yang,37407136200,6820767,,INSPEC: Non-Controlled Indexing,MIMO wireless broadcast system,,,,,
Nan Yang, NSW,Nan,Yang,37407136200,6820767,,INSPEC: Non-Controlled Indexing,inductive coupling,,,,,
Nan Yang, Australia,Nan,Yang,37407136200,6820767,,INSPEC: Non-Controlled Indexing,magnetic resonate coupling,,,,,
Ranjan K. Mallik,Department of Electrical Engineering,Ranjan K.,Mallik,37085386355,6820767,,INSPEC: Non-Controlled Indexing,electromagnetic radiation,,,,,
Ranjan K. Mallik, Indian Institute of Technology Delhi,Ranjan K.,Mallik,37085386355,6820767,,INSPEC: Non-Controlled Indexing,simultaneous wireless information and power transfer,,,,,
Ranjan K. Mallik, Hauz Khas,Ranjan K.,Mallik,37085386355,6820767,,INSPEC: Non-Controlled Indexing,SWIPT,,,,,
Ranjan K. Mallik, New Delhi,Ranjan K.,Mallik,37085386355,6820767,,INSPEC: Non-Controlled Indexing,energy harvesting receivers,,,,,
Ranjan K. Mallik, India,Ranjan K.,Mallik,37085386355,6820767,,INSPEC: Non-Controlled Indexing,common transmitter,,,,,
Konstantinos Alexandris,Telecom Laboratory,Konstantinos,Alexandris,37077973800,6832627,,INSPEC: Non-Controlled Indexing,information receiver,,,,,
Konstantinos Alexandris, School of Electronic and Computer Engineering,Konstantinos,Alexandris,37077973800,6832627,,INSPEC: Non-Controlled Indexing,energy receiver,,,,,
Konstantinos Alexandris, Technical University of Crete,Konstantinos,Alexandris,37077973800,6832627,,INSPEC: Non-Controlled Indexing,rate-energy region,,,,,
Konstantinos Alexandris, Chania,Konstantinos,Alexandris,37077973800,6832627,,INSPEC: Non-Controlled Indexing,time switching,,,,,
Konstantinos Alexandris, Greece,Konstantinos,Alexandris,37077973800,6832627,,INSPEC: Non-Controlled Indexing,power splitting,,,,,
George Sklivanitis,Signals,George,Sklivanitis,38233767100,6832627,,Author Keywords ,MIMO system,,,,,
George Sklivanitis, Communications,George,Sklivanitis,38233767100,6832627,,Author Keywords ,broadcast channel,,,,,
George Sklivanitis, and Networking Research Group,George,Sklivanitis,38233767100,6832627,,Author Keywords ,precoding,,,,,
George Sklivanitis, Department of Electrical Engineering,George,Sklivanitis,38233767100,6832627,,Author Keywords ,wireless power,,,,,
George Sklivanitis, University at Buffalo,George,Sklivanitis,38233767100,6832627,,Author Keywords ,simultaneous wireless information and power transfer (SWIPT),,,,,
George Sklivanitis, The State University of New York,George,Sklivanitis,38233767100,6832627,,Author Keywords ,rate-energy tradeoff,,,,,
George Sklivanitis, Buffalo,George,Sklivanitis,38233767100,6832627,,Author Keywords ,energy harvesting,,,,,
George Sklivanitis, NY,George,Sklivanitis,38233767100,6832627,,IEEE Keywords,Encoding,,,,,
George Sklivanitis, USA,George,Sklivanitis,38233767100,6832627,,IEEE Keywords,Time division multiple access,,,,,
Aggelos Bletsas,Telecom Laboratory,Aggelos,Bletsas,37295046900,6832627,,IEEE Keywords,Power demand,,,,,
Aggelos Bletsas, School of Electronic and Computer Engineering,Aggelos,Bletsas,37295046900,6832627,,IEEE Keywords,Optimization,,,,,
Aggelos Bletsas, Technical University of Crete,Aggelos,Bletsas,37295046900,6832627,,IEEE Keywords,Sensors,,,,,
Aggelos Bletsas, Chania,Aggelos,Bletsas,37295046900,6832627,,IEEE Keywords,Resource management,,,,,
Aggelos Bletsas, Greece,Aggelos,Bletsas,37295046900,6832627,,INSPEC: Controlled Indexing,code division multiple access,,,,,
Seung-Hyun Kong,CCS Graduate School for Green Transportation,Seung-Hyun,Kong,38065262900,6822574,,INSPEC: Controlled Indexing,Gaussian channels,,,,,
Seung-Hyun Kong, Korea Advanced Institute of Science and Technology,Seung-Hyun,Kong,38065262900,6822574,,INSPEC: Controlled Indexing,interference suppression,,,,,
Seung-Hyun Kong, Daejeon,Seung-Hyun,Kong,38065262900,6822574,,INSPEC: Controlled Indexing,multi-access systems,,,,,
Seung-Hyun Kong, Korea,Seung-Hyun,Kong,38065262900,6822574,,INSPEC: Controlled Indexing,numerical analysis,,,,,
Ramon Sanchez-Iborra,Department of Information and Communication Technologies,Ramon,Sanchez-Iborra,37076020500,6810001,,INSPEC: Controlled Indexing,source coding,,,,,
Ramon Sanchez-Iborra, Universidad Politécnica de Cartagena,Ramon,Sanchez-Iborra,37076020500,6810001,,INSPEC: Controlled Indexing,time division multiple access,,,,,
Ramon Sanchez-Iborra, Murcia,Ramon,Sanchez-Iborra,37076020500,6810001,,INSPEC: Non-Controlled Indexing,optimal rate allocation,,,,,
Ramon Sanchez-Iborra, Spain,Ramon,Sanchez-Iborra,37076020500,6810001,,INSPEC: Non-Controlled Indexing,distributed source coding,,,,,
Maria-Dolores Cano,Department of Information and Communication Technologies,Maria-Dolores,Cano,37739629000,6810001,,INSPEC: Non-Controlled Indexing,Gaussian multiple access channel,,,,,
Maria-Dolores Cano, Universidad Politécnica de Cartagena,Maria-Dolores,Cano,37739629000,6810001,,INSPEC: Non-Controlled Indexing,joint optimization,,,,,
Maria-Dolores Cano, Murcia,Maria-Dolores,Cano,37739629000,6810001,,INSPEC: Non-Controlled Indexing,Slepian-Wolf source coding,,,,,
Maria-Dolores Cano, Spain,Maria-Dolores,Cano,37739629000,6810001,,INSPEC: Non-Controlled Indexing,transmission rates,,,,,
Joan Garcia-Haro,Department of Information and Communication Technologies,Joan,Garcia-Haro,38272551600,6810001,,INSPEC: Non-Controlled Indexing,SW source coding,,,,,
Joan Garcia-Haro, Universidad Politécnica de Cartagena,Joan,Garcia-Haro,38272551600,6810001,,INSPEC: Non-Controlled Indexing,CDMA scheme,,,,,
Joan Garcia-Haro, Murcia,Joan,Garcia-Haro,38272551600,6810001,,INSPEC: Non-Controlled Indexing,FDMA scheme,,,,,
Joan Garcia-Haro, Spain,Joan,Garcia-Haro,38272551600,6810001,,INSPEC: Non-Controlled Indexing,TDMA scheme,,,,,
Ralph Tanbourgi,Communications Engineering Laboratory,Ralph,Tanbourgi,37394454400,6860252,,INSPEC: Non-Controlled Indexing,SCSIC scheme,,,,,
Ralph Tanbourgi, Karlsruhe Institute of Technology,Ralph,Tanbourgi,37394454400,6860252,,INSPEC: Non-Controlled Indexing,numerical analysis,,,,,
Ralph Tanbourgi, Karlsruhe,Ralph,Tanbourgi,37394454400,6860252,,INSPEC: Non-Controlled Indexing,orthogonal code division multiple access scheme,,,,,
Ralph Tanbourgi, Germany,Ralph,Tanbourgi,37394454400,6860252,,INSPEC: Non-Controlled Indexing,frequency division multiple access scheme,,,,,
Sarabjot Singh,Wireless and Networking Communications Group,Sarabjot,Singh,38241108400,6860252,,INSPEC: Non-Controlled Indexing,time division multiple access scheme,,,,,
Sarabjot Singh, The University of Texas at Austin,Sarabjot,Singh,38241108400,6860252,,INSPEC: Non-Controlled Indexing,superposition coding,,,,,
Sarabjot Singh, Austin,Sarabjot,Singh,38241108400,6860252,,INSPEC: Non-Controlled Indexing,successive interference cancellation scheme,,,,,
Sarabjot Singh, TX,Sarabjot,Singh,38241108400,6860252,,Author Keywords ,Distributed source coding,,,,,
Sarabjot Singh, USA,Sarabjot,Singh,38241108400,6860252,,Author Keywords ,Slepian-Wolf source coding,,,,,
Jeffrey G. Andrews,Wireless and Networking Communications Group,Jeffrey G.,Andrews,37271209100,6860252,,Author Keywords ,Gaussian multiple access channel,,,,,
Jeffrey G. Andrews, The University of Texas at Austin,Jeffrey G.,Andrews,37271209100,6860252,,Author Keywords ,optimal rate allocation,,,,,
Jeffrey G. Andrews, Austin,Jeffrey G.,Andrews,37271209100,6860252,,Author Keywords ,CDMA,,,,,
Jeffrey G. Andrews, TX,Jeffrey G.,Andrews,37271209100,6860252,,Author Keywords ,Orthogonal CDMA,,,,,
Jeffrey G. Andrews, USA,Jeffrey G.,Andrews,37271209100,6860252,,Author Keywords ,superposition coding,,,,,
Friedrich K. Jondral,Communications Engineering Laboratory,Friedrich K.,Jondral,37270652500,6860252,,Author Keywords ,successive interference cancelation,,,,,
Friedrich K. Jondral, Karlsruhe Institute of Technology,Friedrich K.,Jondral,37270652500,6860252,,Author Keywords ,FDMA,,,,,
Friedrich K. Jondral, Karlsruhe,Friedrich K.,Jondral,37270652500,6860252,,Author Keywords ,TDMA,,,,,
Friedrich K. Jondral, Germany,Friedrich K.,Jondral,37270652500,6860252,,IEEE Keywords,Receivers,,,,,
Leila Musavian,School of Computing and Communications,Leila,Musavian,37284625400,6787108,,IEEE Keywords,Detectors,,,,,
Leila Musavian, InfoLab21,Leila,Musavian,37284625400,6787108,,IEEE Keywords,Noise,,,,,
Leila Musavian, Lancaster University,Leila,Musavian,37284625400,6787108,,IEEE Keywords,Adaptation models,,,,,
Leila Musavian, Lancaster,Leila,Musavian,37284625400,6787108,,IEEE Keywords,Scattering,,,,,
Leila Musavian, U.K.,Leila,Musavian,37284625400,6787108,,IEEE Keywords,Interference,,,,,
Tho Le-Ngoc,Department of Electrical and Computer Engineering,Tho,Le-Ngoc,37271236200,6787108,,IEEE Keywords,Signal detection,,,,,
Tho Le-Ngoc, McGill University,Tho,Le-Ngoc,37271236200,6787108,,INSPEC: Controlled Indexing,interference (signal),,,,,
Tho Le-Ngoc, Montréal,Tho,Le-Ngoc,37271236200,6787108,,INSPEC: Controlled Indexing,multi-access systems,,,,,
Tho Le-Ngoc, QC,Tho,Le-Ngoc,37271236200,6787108,,INSPEC: Controlled Indexing,parameter estimation,,,,,
Tho Le-Ngoc, Canada,Tho,Le-Ngoc,37271236200,6787108,,INSPEC: Controlled Indexing,radio access networks,,,,,
Juan Wen,State Key Laboratory of Integrated Service Networks,Juan,Wen,37597605900,6781590,,INSPEC: Controlled Indexing,radio receivers,,,,,
Juan Wen, Institute of Information Science,Juan,Wen,37597605900,6781590,,INSPEC: Controlled Indexing,signal detection,,,,,
Juan Wen, Xidian University,Juan,Wen,37597605900,6781590,,INSPEC: Controlled Indexing,ultra wideband communication,,,,,
Juan Wen, Xi'an,Juan,Wen,37597605900,6781590,,INSPEC: Non-Controlled Indexing,adaptive nonlinear receivers,,,,,
Juan Wen, China,Juan,Wen,37597605900,6781590,,INSPEC: Non-Controlled Indexing,UWB multiple access communications,,,,,
Min Sheng,State Key Laboratory of Integrated Service Networks,Min,Sheng,37410574200,6781590,,INSPEC: Non-Controlled Indexing,ultrawide bandwidth communication systems,,,,,
Min Sheng, Institute of Information Science,Min,Sheng,37410574200,6781590,,INSPEC: Non-Controlled Indexing,power control,,,,,
Min Sheng, Xidian University,Min,Sheng,37410574200,6781590,,INSPEC: Non-Controlled Indexing,wireless ad-hoc networks,,,,,
Min Sheng, Xi'an,Min,Sheng,37410574200,6781590,,INSPEC: Non-Controlled Indexing,nonGaussian multiple access interference,,,,,
Min Sheng, China,Min,Sheng,37410574200,6781590,,INSPEC: Non-Controlled Indexing,nonGaussian signal detection,,,,,
Xijun Wang,State Key Laboratory of Integrated Service Networks,Xijun,Wang,38667163200,6781590,,INSPEC: Non-Controlled Indexing,nonlinear signal processing,,,,,
Xijun Wang, Institute of Information Science,Xijun,Wang,38667163200,6781590,,INSPEC: Non-Controlled Indexing,multiple access interference,,,,,
Xijun Wang, Xidian University,Xijun,Wang,38667163200,6781590,,INSPEC: Non-Controlled Indexing,ultrawide bandwidth receiver designs,,,,,
Xijun Wang, Xi'an,Xijun,Wang,38667163200,6781590,,INSPEC: Non-Controlled Indexing,α-stable non-Gaussian additive impairment model,,,,,
Xijun Wang, China,Xijun,Wang,38667163200,6781590,,INSPEC: Non-Controlled Indexing,fractile based parameter estimation technique,,,,,
Jiandong Li,State Key Laboratory of Integrated Service Networks,Jiandong,Li,37279843400,6781590,,INSPEC: Non-Controlled Indexing,adaptive receiver designs,,,,,
Jiandong Li, Institute of Information Science,Jiandong,Li,37279843400,6781590,,INSPEC: Non-Controlled Indexing,α-stable model suppress multiple access interference,,,,,
Jiandong Li, Xidian University,Jiandong,Li,37279843400,6781590,,INSPEC: Non-Controlled Indexing,receiver parameters,,,,,
Jiandong Li, Xi'an,Jiandong,Li,37279843400,6781590,,INSPEC: Non-Controlled Indexing,linear detectors,,,,,
Jiandong Li, China,Jiandong,Li,37279843400,6781590,,INSPEC: Non-Controlled Indexing,nonlinear detectors,,,,,
Hongguang Sun,State Key Laboratory of Integrated Service Networks,Hongguang,Sun,37085359586,6781590,,Author Keywords ,Alpha-stable,,,,,
Hongguang Sun, Institute of Information Science,Hongguang,Sun,37085359586,6781590,,Author Keywords ,multiuser interference,,,,,
Hongguang Sun, Xidian University,Hongguang,Sun,37085359586,6781590,,Author Keywords ,nonlinear receivers,,,,,
Hongguang Sun, Xi'an,Hongguang,Sun,37085359586,6781590,,Author Keywords ,ultra-wide bandwidth,,,,,
Hongguang Sun, China,Hongguang,Sun,37085359586,6781590,,IEEE Keywords,Protocols,,,,,
Abhinav Ganesan,Department of Electrical Communication Engineering,Abhinav,Ganesan,38227963400,6803932,,IEEE Keywords,Privacy,,,,,
Abhinav Ganesan, Indian Institute of Science,Abhinav,Ganesan,38227963400,6803932,,IEEE Keywords,Polynomials,,,,,
Abhinav Ganesan, Bangalore,Abhinav,Ganesan,38227963400,6803932,,IEEE Keywords,Social network services,,,,,
Abhinav Ganesan, India,Abhinav,Ganesan,38227963400,6803932,,IEEE Keywords,Cryptography,,,,,
B. Sundar Rajan,Department of Electrical Communication Engineering,B. Sundar,Rajan,37283445100,6803932,,IEEE Keywords,Mobile computing,,,,,
B. Sundar Rajan, Indian Institute of Science,B. Sundar,Rajan,37283445100,6803932,,INSPEC: Controlled Indexing,data privacy,,,,,
B. Sundar Rajan, Bangalore,B. Sundar,Rajan,37283445100,6803932,,INSPEC: Controlled Indexing,mobile computing,,,,,
B. Sundar Rajan, India,B. Sundar,Rajan,37283445100,6803932,,INSPEC: Controlled Indexing,social networking (online),,,,,
Gang Wang,College of Information Science and Engineering,Gang,Wang,37536954800,6781637,,INSPEC: Non-Controlled Indexing,privacy-preserving distributed profile matching,,,,,
Gang Wang, Ningbo University,Gang,Wang,37536954800,6781637,,INSPEC: Non-Controlled Indexing,proximity-based mobile social networks,,,,,
Gang Wang, Ningbo,Gang,Wang,37536954800,6781637,,INSPEC: Non-Controlled Indexing,personal preferences,,,,,
Gang Wang, China,Gang,Wang,37536954800,6781637,,INSPEC: Non-Controlled Indexing,user personal profiles,,,,,
H. Chen,Southwest Jiaotong University,H.,Chen,37407250800,6781637,,INSPEC: Non-Controlled Indexing,FindU,,,,,
H. Chen, Chengdu,H.,Chen,37407250800,6781637,,INSPEC: Non-Controlled Indexing,privacy exposure,,,,,
H. Chen, China,H.,Chen,37407250800,6781637,,INSPEC: Non-Controlled Indexing,user private attributes,,,,,
Youming Li,College of Information Science and Engineering,Youming,Li,37086027287,6781637,,INSPEC: Non-Controlled Indexing,secure multiparty computation technique,,,,,
Youming Li, Ningbo University,Youming,Li,37086027287,6781637,,INSPEC: Non-Controlled Indexing,SMC techniques,,,,,
Youming Li, Ningbo,Youming,Li,37086027287,6781637,,INSPEC: Non-Controlled Indexing,user privacy levels,,,,,
Youming Li, China,Youming,Li,37086027287,6781637,,INSPEC: Non-Controlled Indexing,formal security proofs,,,,,
Nirwan Ansari,Advanced Networking Laboratory,Nirwan,Ansari,37279350900,6781637,,Author Keywords ,Mobile social networks,,,,,
Nirwan Ansari, Department of Electrical and Computer Engineering,Nirwan,Ansari,37279350900,6781637,,Author Keywords ,private matching,,,,,
Nirwan Ansari, New Jersey Institute of Technology,Nirwan,Ansari,37279350900,6781637,,Author Keywords ,secure multiparty computation,,,,,
Nirwan Ansari, Newark,Nirwan,Ansari,37279350900,6781637,,IEEE Keywords,Relays,,,,,
Nirwan Ansari, NJ,Nirwan,Ansari,37279350900,6781637,,IEEE Keywords,OFDM,,,,,
Nirwan Ansari, USA,Nirwan,Ansari,37279350900,6781637,,IEEE Keywords,Receivers,,,,,
Jung-Chun Kao,Department of Computer Science,Jung-Chun,Kao,38542790200,6783993,,IEEE Keywords,Signal to noise ratio,,,,,
Jung-Chun Kao, National Tsing Hua University,Jung-Chun,Kao,38542790200,6783993,,IEEE Keywords,Fading,,,,,
Jung-Chun Kao, Hsinchu,Jung-Chun,Kao,38542790200,6783993,,IEEE Keywords,Vectors,,,,,
Jung-Chun Kao, Taiwan,Jung-Chun,Kao,38542790200,6783993,,IEEE Keywords,Wireless communication,,,,,
Asma Afzal,School of Electrical Engineering and Computer Science (SEECS),Asma,Afzal,37085654183,6804697,,INSPEC: Controlled Indexing,access protocols,,,,,
Asma Afzal, University of Leeds,Asma,Afzal,37085654183,6804697,,INSPEC: Controlled Indexing,amplify and forward communication,,,,,
Asma Afzal, Leeds,Asma,Afzal,37085654183,6804697,,INSPEC: Controlled Indexing,cooperative communication,,,,,
Asma Afzal, U.K.,Asma,Afzal,37085654183,6804697,,INSPEC: Controlled Indexing,equalisers,,,,,
Syed Ali Hassan,School of Electrical Engineering and Computer Science (SEECS),Syed Ali,Hassan,37410456900,6804697,,INSPEC: Controlled Indexing,error statistics,,,,,
Syed Ali Hassan, National University of Sciences and Technology,Syed Ali,Hassan,37410456900,6804697,,INSPEC: Controlled Indexing,fading channels,,,,,
Syed Ali Hassan, Islamabad,Syed Ali,Hassan,37410456900,6804697,,INSPEC: Controlled Indexing,frequency selective surfaces,,,,,
Syed Ali Hassan, Pakistan,Syed Ali,Hassan,37410456900,6804697,,INSPEC: Controlled Indexing,maximum likelihood estimation,,,,,
M. R. Avendi,Department of Electrical and Computer Engineering,M. R.,Avendi,38548279000,6782360,,INSPEC: Controlled Indexing,mean square error methods,,,,,
M. R. Avendi, University of Saskatchewan,M. R.,Avendi,38548279000,6782360,,INSPEC: Controlled Indexing,radio receivers,,,,,
M. R. Avendi, Saskatoon,M. R.,Avendi,38548279000,6782360,,INSPEC: Controlled Indexing,relay networks (telecommunication),,,,,
M. R. Avendi, SK,M. R.,Avendi,38548279000,6782360,,INSPEC: Non-Controlled Indexing,multirelay cooperative networks,,,,,
M. R. Avendi, Canada,M. R.,Avendi,38548279000,6782360,,INSPEC: Non-Controlled Indexing,cooperative single-carrier frequency-domain equalization,,,,,
Ha H. Nguyen,Department of Electrical and Computer Engineering,Ha H.,Nguyen,37278172000,6782360,,INSPEC: Non-Controlled Indexing,amplify-and-forward protocol,,,,,
Ha H. Nguyen, University of Saskatchewan,Ha H.,Nguyen,37278172000,6782360,,INSPEC: Non-Controlled Indexing,maximum likelihood SC-FDE,,,,,
Ha H. Nguyen, Saskatoon,Ha H.,Nguyen,37278172000,6782360,,INSPEC: Non-Controlled Indexing,minimum mean square error,,,,,
Ha H. Nguyen, SK,Ha H.,Nguyen,37278172000,6782360,,INSPEC: Non-Controlled Indexing,pairwise error probability,,,,,
Ha H. Nguyen, Canada,Ha H.,Nguyen,37278172000,6782360,,INSPEC: Non-Controlled Indexing,SHARM,,,,,
Chang-Ching Chen,Institute of Communications Engineering and Department of Electrical Engineering,Chang-Ching,Chen,37716586900,6779684,,INSPEC: Non-Controlled Indexing,frequency selective channels,,,,,
Chang-Ching Chen, National Tsing Hua University,Chang-Ching,Chen,37716586900,6779684,,INSPEC: Non-Controlled Indexing,MMSE-SC-FDE receivers,,,,,
Chang-Ching Chen, Hsinchu,Chang-Ching,Chen,37716586900,6779684,,INSPEC: Non-Controlled Indexing,instantaneous error rate,,,,,
Chia-Shiang Tseng,Institute of Communications Engineering and Department of Electrical Engineering,Chia-Shiang,Tseng,37711908700,6779684,,INSPEC: Non-Controlled Indexing,norm-based relay selection,,,,,
Chia-Shiang Tseng, National Tsing Hua University,Chia-Shiang,Tseng,37711908700,6779684,,INSPEC: Non-Controlled Indexing,NBRS,,,,,
Chia-Shiang Tseng, Hsinchu,Chia-Shiang,Tseng,37711908700,6779684,,INSPEC: Non-Controlled Indexing,instantaneous mutual information,,,,,
Juwendo Denis,Institute of Communications Engineering and Department of Electrical Engineering,Juwendo,Denis,38666372600,6779684,,INSPEC: Non-Controlled Indexing,singular value based relay selection,,,,,
Juwendo Denis, National Tsing Hua University,Juwendo,Denis,38666372600,6779684,,INSPEC: Non-Controlled Indexing,SVRS,,,,,
Juwendo Denis, Hsinchu,Juwendo,Denis,38666372600,6779684,,INSPEC: Non-Controlled Indexing,equalizer output signal,,,,,
Che Lin,Institute of Communications Engineering,Che,Lin,37597049500,6779684,,INSPEC: Non-Controlled Indexing,quality-based relay selection,,,,,
Che Lin, National Tsing Hua University,Che,Lin,37597049500,6779684,,INSPEC: Non-Controlled Indexing,EQRS,,,,,
Che Lin, Hsinchu,Che,Lin,37597049500,6779684,,INSPEC: Non-Controlled Indexing,selective-to-flat fading relay selection,,,,,
Yong Zeng,School of Electrical and Electronic Engineering,Yong,Zeng,38000332700,6782425,,INSPEC: Non-Controlled Indexing,SFRS,,,,,
Yong Zeng, National University of Singapore,Yong,Zeng,38000332700,6782425,,INSPEC: Non-Controlled Indexing,minimum processing time,,,,,
Yong Zeng, Singapore,Yong,Zeng,38000332700,6782425,,Author Keywords ,Cooperative networks,,,,,
Xiaoli Xu,School of Electrical and Electronic Engineering,Xiaoli,Xu,37960312800,6782425,,Author Keywords ,equalization,,,,,
Xiaoli Xu, Nanyang Technological University,Xiaoli,Xu,37960312800,6782425,,Author Keywords ,relay selection,,,,,
Xiaoli Xu, Singapore,Xiaoli,Xu,37960312800,6782425,,Author Keywords ,SC-FDE,,,,,
Yong Liang Guan,School of Electrical and Electronic Engineering,Yong Liang,Guan,37272208800,6782425,,Author Keywords ,EDA,,,,,
Yong Liang Guan, Nanyang Technological University,Yong Liang,Guan,37272208800,6782425,,IEEE Keywords,Resource management,,,,,
Yong Liang Guan, Singapore,Yong Liang,Guan,37272208800,6782425,,IEEE Keywords,Schedules,,,,,
Erry Gunawan,School of Electrical and Electronic Engineering,Erry,Gunawan,37278437700,6782425,,IEEE Keywords,Interference,,,,,
Erry Gunawan, Nanyang Technological University,Erry,Gunawan,37278437700,6782425,,IEEE Keywords,Quality of service,,,,,
Erry Gunawan, Singapore,Erry,Gunawan,37278437700,6782425,,IEEE Keywords,Vectors,,,,,
Chenwei Wang,Mobile Network Technology Group,Chenwei,Wang,37538377000,6782425,,IEEE Keywords,Logic gates,,,,,
Chenwei Wang, Docomo Innovations Inc.,Chenwei,Wang,37538377000,6782425,,IEEE Keywords,Wireless communication,,,,,
Chenwei Wang, Palo Alto,Chenwei,Wang,37538377000,6782425,,INSPEC: Controlled Indexing,decomposition,,,,,
Chenwei Wang, CA,Chenwei,Wang,37538377000,6782425,,INSPEC: Controlled Indexing,next generation networks,,,,,
Chenwei Wang, USA,Chenwei,Wang,37538377000,6782425,,INSPEC: Controlled Indexing,quality of service,,,,,
Stephan Pfletschinger,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),Stephan,Pfletschinger,37269401100,6780990,,INSPEC: Controlled Indexing,radio links,,,,,
Stephan Pfletschinger, Castelldefels,Stephan,Pfletschinger,37269401100,6780990,,INSPEC: Controlled Indexing,radiofrequency interference,,,,,
Stephan Pfletschinger, Spain,Stephan,Pfletschinger,37269401100,6780990,,INSPEC: Controlled Indexing,resource allocation,,,,,
David Declercq,ETIS Laboratory,David,Declercq,37269103100,6780990,,INSPEC: Controlled Indexing,telecommunication traffic,,,,,
David Declercq, ENSEA/University Cergy-Pontoise/CNRS-UMR-8051,David,Declercq,37269103100,6780990,,INSPEC: Controlled Indexing,wireless channels,,,,,
David Declercq, Cergy-Pontoise,David,Declercq,37269103100,6780990,,INSPEC: Controlled Indexing,wireless mesh networks,,,,,
David Declercq, France,David,Declercq,37269103100,6780990,,INSPEC: Non-Controlled Indexing,resource allocation,,,,,
Monica Navarro,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),Monica,Navarro,37279069500,6780990,,INSPEC: Non-Controlled Indexing,QoS,,,,,
Monica Navarro, Castelldefels,Monica,Navarro,37279069500,6780990,,INSPEC: Non-Controlled Indexing,next generation application,,,,,
Monica Navarro, Spain,Monica,Navarro,37279069500,6780990,,INSPEC: Non-Controlled Indexing,associated minimum data rate requirement,,,,,
Dusit Niyato,School of Computer Engineering,Dusit,Niyato,37296968900,6779685,,INSPEC: Non-Controlled Indexing,aggregate utility maximization,,,,,
Dusit Niyato, Nanyang Technological University,Dusit,Niyato,37296968900,6779685,,INSPEC: Non-Controlled Indexing,traffic flow,,,,,
Dusit Niyato, Singapore,Dusit,Niyato,37296968900,6779685,,INSPEC: Non-Controlled Indexing,multihop wireless mesh network,,,,,
Dusit Niyato, Singapore,Dusit,Niyato,37296968900,6779685,,INSPEC: Non-Controlled Indexing,self-interference requirement,,,,,
Ping Wang,School of Computer Engineering,Ping,Wang,37292830400,6779685,,INSPEC: Non-Controlled Indexing,minimum rate requirement,,,,,
Ping Wang, Nanyang Technological University,Ping,Wang,37292830400,6779685,,INSPEC: Non-Controlled Indexing,powers transmission,,,,,
Ping Wang, Singapore,Ping,Wang,37292830400,6779685,,INSPEC: Non-Controlled Indexing,radio channel,,,,,
Ping Wang, Singapore,Ping,Wang,37292830400,6779685,,INSPEC: Non-Controlled Indexing,communication link,,,,,
Dong In Kim,School of Information and Communication Engineering,Dong In,Kim,37279315300,6779685,,INSPEC: Non-Controlled Indexing,cross-decomposition technique,,,,,
